"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-02","88","96",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-03","88","96","82"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-04","89","97",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-05","85","97",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-06","82","91","80"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-07","83","92","79"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-08","86","94","78"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-09","89","98","81"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-10","88","98","82"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-11","89","96","82"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-12","87","94",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-13","87","94","79"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-14","89","95","81"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-15","87","98",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-16","88","98","81"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-17","89","98","82"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-18","88","97","82"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-19","84","94","81"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-20","86","96","81"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-21","89","99","80"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-22","87","99",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-23","84","90","80"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-24","86","95","79"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-25","85","95","80"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-26","88","97","79"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-27","85","97","79"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-28","82","88","74"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-29","83","92",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-30","88",,"79"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-08-31","88",,"81"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-01","83",,"79"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-02","80","84","77"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-03","81","86","78"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-04","82",,"77"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-05","83","89","77"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-06","84","94",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-07","82",,"76"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-08","82","90","77"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-09","83","90","76"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-10","83","90","76"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-11","86",,"78"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-12","86","94","78"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-13","84","94",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-14","85","95","76"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-15","87","95","76"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-16","87","95","77"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-17","83","94",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-18","87","96","75"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-19","87",,"76"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-20","87","98",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-21","82","94",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-22","79","94","72"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-23","80",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-24","76","81",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-25","76","82","71"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-26","81","90",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-27","84",,"74"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-28","86",,"75"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-29","85","95","72"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-09-30","83","95","74"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-01","84","95","73"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-02","85","97","73"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-03","85","98","72"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-04","84","98","74"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-05","84","97","73"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-06","82","95",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-07","82","94",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-08","83","96","70"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-09","84",,"71"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-10","83","96",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-11","77","95",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-12","78","92","65"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-13","77","89","65"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-14","78","91","64"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-15","79","94","65"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-16","80","94","67"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-17","80","95","68"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-18","79","95",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-19","78","92",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-20","78","92",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-21","76","92","65"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-22","75","89","62"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-23","76","92",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-24","78","94","63"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-25","76","92","63"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-26","76",,"63"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-27","74","90","63"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-28","75","90","62"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-29","75",,"62"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-30","76","89","62"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-10-31","75","89","63"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-01","75","89","64"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-02","76","91","63"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-03","76","88","65"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-04","72","86",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-05","67","86","59"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-06","68","83","52"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-07","66","82","54"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-08","66","80","54"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-09","69",,"55"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-10","69","85","54"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-11","72","87","58"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-12","73","88",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-13","72","87","62"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-14","72","85",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-15","70","81",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-16","66","79",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-17","67","79",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-18","69","85","56"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-19","71",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-20","70","83",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-21","67","83",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-22","68","83","54"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-23","67",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-24","66","80",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-25","68","81","54"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-26","66","81","54"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-27","70","82","54"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-28","69","83","60"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-29","67",,"57"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-11-30","66","79","54"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-01","64","79",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-02","65","81","51"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-03","63","79","51"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-04","64","78","50"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-05","62","77",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-06","63","76",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-07","60","74",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-08","62","76",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-09","61","77","50"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-10","62","77","49"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-11","62","76","51"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-12","62","71",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-13","60","70",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-14","57","70",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-15","58",,"47"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-16","58","72","46"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-17","56","70",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-18","56","71","43"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-19","56","72","44"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-20","56","72","44"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-21","54","69","43"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-22","56","70","42"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-23","56",,"43"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-24","56","70",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-25","52","65",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-26","54","68",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-27","55","68","42"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-28","52","65","43"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-29","53","68",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-30","56","72",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2018-12-31","56","72","42"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-01","57","72","42"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-02","59","74","47"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-03","54","66",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-04","53","63","46"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-05","56","71","46"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-06","58","67",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-07","55","67",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-08","53","67",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-09","55","69",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-10","56","70","43"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-11","58","71",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-12","59","74","48"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-13","61","74","48"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-14","54","67",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-15","52","65","42"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-16","56","71","44"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-17","56","71","44"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-18","55","69",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-19","60","77","46"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-20","67","83","46"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-21","62","83","55"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-22","58","65",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-23","56","65","48"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-24","59","71","50"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-25","56","71",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-26","54","67","44"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-27","51","63",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-28","52","67","41"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-29","54","70",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-30","56","70","43"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-01-31","59","70","51"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-01","57","72",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-02","53","62",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-03","54","64",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-04","57","72","45"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-05","64","77","51"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-06","66","77","56"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-07","59","67",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-08","56","68","46"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-09","56","69",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-10","57","68",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-11","60","71","47"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-12","63","72","54"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-13","66","78","55"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-14","63","78","57"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-15","62",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-16","58","69",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-17","60","72",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-18","66","78","54"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-19","66","74","55"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-20","65","70",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-21","71","84","59"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-22","64","74",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-23","61","74",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-24","62","76","52"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-25","63","80","53"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-26","60","72","52"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-27","58","71","51"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-02-28","59","72",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-03-01","63","77","48"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-03-02","58","67",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-03-03","63","72","53"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2019-03-04","64","76","55"
