survey_id,survey_name,language,last_connection_date,week_of_last_connection,start_time_of_last_connectio,duration_of_connection_in_seconds,duration_of_connection_in_minutes,last_question_filled,number_of_connections,disposition,total_duration_in_sec,device,device_os,survey_link,person_id,Q1,Q2,Q3,Q4,Q5,Q6,Q7
17944,DTP001,en,20210615,2,17:24:22,54,1,Q7,1,1,54,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAK1Af6kEFj9aXE4yCoPWrR3Uvc0K6OU%2B4Qai7l8gbBn,18552278,5,5,5,1,2,27,4
53822,DTP001,en,20210616,3,11:09:12,54,1,Q7,1,1,54,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMnaH%2F6hltbCTbiZ%2F2ibqgbdx12hQTYRcUi7SqCkw0zQ,17626826,5,5,5,1,4,21,4
92072,DTP001,en,20210616,3,17:19:09,310,5,Q7,1,1,310,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEN0iKXnTAmgVWczFlk5OStbdwhj7r%2Be2NA6%2BhsNsKvW,2598865,5,5,6,3,4,79,2
23571,DTP001,en,20210614,1,18:09:49,55,1,Q7,1,1,55,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfArbPydCFOaiojw9GvimGM%2FDotxfe5qvt2QwDVmPzfKS,2418374,5,2,5,2,2,42,2
86368,DTP001,en,20210614,1,18:38:19,55,1,Q3,1,2,55,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfF2jL05WWClMEuXSiDuWpueOiaexZErYHegvFdIRmlju,15865014,5,5,3,2,,,
18045,DTP001,en,20210615,2,18:40:47,55,1,Q7,1,1,55,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEEk5lVt4bs%2Bdabb8fI455yL4nk0bMAcCRXhE5eKQo0Y,2196457,5,5,3,1,2,68,2
84240,DTP001,en,20210615,2,17:10:15,55,1,Q7,1,1,55,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDSVJUOmue7Z4sdY0hYewzV%2BBLHGrAMPeTAnaGCFiuY8,16482510,5,5,4,1,4,43,2
21992,DTP001,en,20210615,2,19:49:39,56,1,Q7,1,1,56,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKxMRHPzJHq858m0BF51LR9aOmXNdl%2BQ71MKy0tSmbcB,18799227,5,1,1,2,2,22,2
54929,DTP001,en,20210615,2,17:07:12,56,1,Q7,1,1,56,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAUjnCV0vhHGWdouvzFjL935OVkrnPci67inQBgijONZ,1510542,5,5,5,1,2,48,2
75836,DTP001,en,20210616,3,06:13:49,56,1,Q7,1,1,56,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMopbNELnlI4gaNlEVkAESXyaho%2Bu5vwR0ZMkpO9CMRL,3905884,5,5,5,1,2,55,4
87560,DTP001,en,20210614,1,18:49:32,56,1,Q7,1,1,56,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfA8K2WqTm9x4HaPnOCm1RvGOyZCQdQe7L0g5J%2FCTsFjj,18971452,5,5,2,1,2,24,2
56379,DTP001,en,20210616,3,08:34:10,56,1,Q7,1,1,56,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfO8jgXXUBaOPPgESpoSun7azOFTRE5pc53H21qlq%2FDrf,18497895,5,5,5,1,3,44,4
67659,DTP001,en,20210615,2,20:53:44,56,1,Q7,1,1,56,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIsX4OD%2Fb92yp87iGU9bFsvudnH41%2F2%2FjteqdKNfo82i,3369504,5,5,5,1,4,55,2
10252,DTP001,en,20210614,1,19:31:44,56,1,Q7,1,1,56,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLZHc50afZbeNExUeDoG8x%2BSEDzfXozndaE%2F5gbGNz4H,2518583,5,5,4,1,3,58,2
75848,DTP001,en,20210615,2,17:54:18,56,1,Q7,1,1,56,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJ%2BCiA29lvlBfiXWvwUrBTGnkWYAGGdioXAyovbB1n%2FY,16430647,5,1,1,5,1,28,2
39268,DTP001,en,20210614,1,17:11:56,57,1,Q7,1,1,57,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLgbOzpZSVj0g%2FI4k409KebEzQ%2BGCMI3yA2cPXB9I%2B25,18556922,5,5,5,1,2,31,2
5198,DTP001,en,20210619,6,21:54:55,57,1,Q7,1,1,57,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfL1%2BtNsoTHzI2a%2ByAjDVhopHEEqgho%2B6pB7hEfRnuNKM,310997,5,5,5,1,2,37,2
31180,DTP001,en,20210616,3,12:08:38,58,1,Q7,1,1,58,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKMN381UE2CZCwRd17YMwfGnMogaaQnx7mKeiuRoPRTj,16012298,5,5,3,1,4,32,1
9970,DTP001,en,20210619,6,14:13:04,58,1,Q7,1,1,58,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMHSY3J370IBtuDjNMi9OycVRD3uRiNoc3hQY1aTValD,15990127,5,5,5,1,1,30,2
68255,DTP001,en,20210615,2,17:13:15,58,1,Q7,1,1,58,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOtZJ2OKNEkJqotyT3JpxTsxT%2BeFm9AnnQAZFFaRiAC8,16493240,5,5,3,1,4,37,2
81038,DTP001,en,20210615,2,17:19:29,59,1,Q7,1,1,59,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPrnOEA4CCsX8zfZ4aA%2BEiRLtSZEJXj43v96lT3%2FaChl,17006519,5,5,6,1,4,28,2
38403,DTP001,en,20210615,2,17:24:56,59,1,Q7,1,1,59,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLIWPbsvhZrlOs2npNSCAe53k%2F%2BKtAuDSJwtxGek7qcW,1586233,5,5,4,1,3,38,2
6309,DTP001,en,20210614,1,17:25:32,59,1,Q7,1,1,59,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJtTGbj7tbblQrkWCqkHS%2BCHHqXZD2wAwggAESMveFfl,16860149,5,5,5,1,2,37,2
10501,DTP001,en,20210615,2,18:15:35,59,1,Q7,1,1,59,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfNaYi17Bv2vZGjnh2b4MfEPq7m2CGNPM2O5VhMyzx4qv,18020895,5,5,3,1,2,37,3
78814,DTP001,en,20210615,2,16:43:34,59,1,Q7,1,1,59,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLqsJIZCBp3aeumxsPVc0z%2BsZ9NklZv8uucToPc97LxB,18517921,5,4,4,1,2,31,2
72883,DTP001,en,20210617,4,07:39:46,59,1,Q7,1,1,59,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfM7x9r7vmGxqos8ZBmFJ%2B93jXk%2FJ7i87cdhtEdyTQ7mv,18455583,5,5,2,1,2,50,2
19739,DTP001,en,20210619,6,18:03:23,59,1,Q7,1,1,59,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGAYaOBn2IID%2Fz1w283Njuk6g46fUTOup4QTJB4onqbb,16424429,5,5,5,2,3,40,2
28101,DTP001,en,20210615,2,17:09:11,60,1,Q7,1,1,60,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBy31e9GVxnd5H7A2WA5%2BPnKlLDuUPgAZB%2F2FRhoknvY,19664408,5,5,2,1,2,29,2
10131,DTP001,en,20210615,2,16:46:53,60,1,Q7,1,1,60,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfILw4yiQmr%2Fmvxo27EpPainSs%2BRK7KYSmNZni%2B0%2FS7Qu,19062782,5,5,2,1,2,34,4
37976,DTP001,en,20210615,2,22:38:15,61,1,Q7,1,1,61,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAwigubEQvm1L81ktFl2MQrotyRjiMPmZPOfl%2B3yiLFY,16015550,5,5,5,3,2,46,2
38254,DTP001,en,20210615,2,17:17:59,61,1,Q7,1,1,61,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfCCDzu90dKzBcOa63zIOFd1%2Fp7Q8RdQdwk%2FP%2FhMgEBx%2B,18923158,5,4,4,1,1,56,2
95083,DTP001,en,20210615,2,17:48:26,61,1,Q7,1,1,61,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFXfqTtl44PagMXI858b5BNO83pAcQVPcgPKVSf1gP4a,18669519,5,5,5,3,3,26,2
91659,DTP001,en,20210615,2,22:20:39,62,1,Q7,1,1,62,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfHUSmSqaBot1KOsMbH5uPJFf3jn1Z3EdFHTmeGwERNe0,72293,5,5,5,1,2,35,2
84869,DTP001,en,20210616,3,12:21:30,62,1,Q7,1,1,62,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEkd0Mzk0N38cmiLbLnJGIhp5NuhbFkYnJujoQcH7xG5,550068,5,5,6,1,2,59,2
75394,DTP001,en,20210619,6,10:18:40,62,1,Q7,1,1,62,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEdM%2BfoFQTN1G7TyX1WEhnnUCFyiT0Q6Jsgy4RCfizY5,18664545,5,5,5,1,4,45,4
94873,DTP001,en,20210614,1,19:07:53,63,1,Q7,2,1,63,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPuJVChXFXauN10rbC8KBiXJUFnCc9pBluKQ56%2FdI6Md,15579371,5,5,3,1,4,62,2
36261,DTP001,en,20210615,2,20:06:33,63,1,Q7,1,1,63,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfO4HLaoorZ8AKnRbIW0TwZth%2Fkz%2F9z%2BasnG2xryYn1ca,3398992,5,5,2,1,1,33,2
64283,DTP001,en,20210615,2,18:11:08,63,1,Q7,2,1,63,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfNw26q20nQILgU39Bn5wsttJZMBV1TGcwgjToklN9Uak,16323287,5,4,2,2,2,30,2
23404,DTP001,en,20210615,2,17:21:15,63,1,Q7,1,1,63,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKBg7NAZd5zhNMsqLtdL7jZRuOk%2BaB%2BNJx2wOVqQsBtp,17667618,5,5,4,1,3,29,2
37373,DTP001,en,20210622,2,11:04:19,63,1,Q7,1,1,63,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPjyE%2FbQIQjLzCKIMnM5ueg54AO9SgSuYKaqD8Q7Wy8A,19094368,5,5,6,1,4,21,3
41762,DTP001,en,20210615,2,16:36:15,64,1,Q7,1,1,64,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLq%2BJfkg5qtcAecZDDU23HgYi5SydpwrA8O4qiV5ZYZY,18331889,5,5,5,1,2,30,2
5020,DTP001,en,20210619,6,20:13:00,64,1,Q2,1,2,64,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAf2LF4CTrDa4oViRNwE53LS74G1miw04H33OsgutgQR,2178414,5,5,5,1,,,
14389,DTP001,en,20210619,6,15:05:33,64,1,Q7,1,1,64,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIEaBPr7J40X7JLERUpQehzTEmOllMZTbnVO9q7M3sww,17852223,5,5,3,1,4,52,4
363,DTP001,en,20210619,6,18:06:26,64,1,Q7,1,1,64,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGjLLCHOK%2Fl%2B1upfRc01Nw8L0VjR7LCcH9f0TJIytKMK,18459502,5,5,5,2,4,47,4
13951,DTP001,en,20210619,6,14:22:54,64,1,Q7,1,1,64,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAbH7KYWrlRZ%2BkRHSb9MFjvDMFGoC%2Be1fRTrvmP8CJt4,18436534,5,4,5,1,2,27,4
12232,DTP001,en,20210616,3,01:37:51,65,1,Q7,1,1,65,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfD5iP2T7dRBcpP3E2wjP2oB7lSNcoN7qJrYuafXuzlbD,440720,5,4,2,2,3,62,2
71136,DTP001,en,20210614,1,17:37:25,65,1,Q7,1,1,65,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfO01k01b1lo68AbDnP99esIArPQ%2BbLrD%2BsqSkFV9s6Kd,18940331,5,5,6,1,3,34,4
60409,DTP001,en,20210614,1,17:08:22,65,1,Q7,1,1,65,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKR%2FBlgNflWIc9XyvFegXK13day9R56%2B9Z0Ipfq9h85D,17905385,5,5,5,1,4,30,2
28532,DTP001,en,20210615,2,21:48:53,66,1,Q7,1,1,66,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFd7bjk2fcb0fuN3GCh8TWbwYxe3bWWRDCqnRuCXYYB2,3331369,5,1,2,5,2,33,1
78452,DTP001,en,20210615,2,16:49:59,66,1,Q7,1,1,66,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMTfnKXziaGNvOmcQsb1tMyHV0WOVNXfcsaKgIAjDGUQ,18510273,5,5,5,2,2,27,2
12025,DTP001,en,20210619,6,15:52:50,67,1,Q7,1,1,67,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfP0%2BsWpfJLTHv2ZqDN07RqWQWBzfQ4VnueYtC5npMDQp,18199792,5,5,5,1,2,63,1
16372,DTP001,en,20210615,2,16:55:50,68,1,Q7,1,1,68,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfD4eEeWJV7ZOI0RZbRzYktPzuBZOfzwoqLT6cRAUBWGU,18481185,5,5,4,1,4,32,2
34154,DTP001,en,20210615,2,17:52:48,68,1,Q7,1,1,68,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDjSl2VVoC9SZlPNdGTtAlfu3qo4tjRwZvUb%2BZwN6fw3,16015644,5,5,4,1,2,30,2
41457,DTP001,en,20210616,3,09:27:59,68,1,Q7,1,1,68,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfCkLL%2B0rOD467zspupeEFx5stfFYjDKK%2F35SBXdmjyD0,16407237,5,5,6,2,3,63,2
97594,DTP001,en,20210615,2,18:15:25,68,1,Q7,1,1,68,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEP12H2YIUjSy%2Bc75lVIkpdi5bP9JriBrqBRvhTGVnXz,2637788,5,4,3,2,3,59,2
91761,DTP001,en,20210614,1,18:01:57,68,1,Q7,1,1,68,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKLX%2BhdInBAukQD5U8%2BlmkFVMuAYNEHCFkR%2BSfezcc4s,15615346,5,5,5,1,2,37,2
50474,DTP001,en,20210615,2,19:32:50,69,1,Q7,1,1,69,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfObViOpuFNntHerFMiBw8%2BzmKnxo9bvliPAeJy2GwJ4H,18741448,5,5,5,1,4,40,1
77315,DTP001,en,20210615,2,15:52:45,69,1,Q7,1,1,69,Desktop,Mac OS X,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfONfJJTyuE1XuBIWdw5mV%2BPaOa3hZMenyD8hugHLaz17,18349154,5,5,3,1,2,33,2
70126,DTP001,en,20210615,2,18:45:38,69,1,Q7,1,1,69,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEswT%2FT1sp1aDcbtBW0v1WD8iA01aquNkG7Vdzgnm5n6,15579449,5,4,4,1,1,35,2
20243,DTP001,en,20210615,2,17:14:15,69,1,Q7,1,1,69,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfK5VzKpXF7yKCNie2iGtSYOAeBvcJiiMGwWaAHwU%2BAvx,693065,5,5,6,1,2,62,2
13769,DTP001,en,20210614,1,16:44:11,69,1,Q7,1,1,69,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDHC06dXlwRdoKjAq1zRLIfXABX5Dlo%2BsUDTB%2FPwyYse,2625259,5,5,3,3,2,41,2
7864,DTP001,en,20210615,2,17:17:21,70,1,Q7,1,1,70,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfP%2FdyAMZzZGmpv56%2Fz%2BVjHcq4GeM2CdFUmgmGCpq7vuj,16442899,5,5,4,1,2,30,2
53117,DTP001,en,20210615,2,17:24:27,70,1,Q7,1,1,70,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPh%2FMeehAXWAwlcmJKMWinB8bbXVmJFZboCudkVCwTGs,19016386,5,4,3,4,4,22,2
66306,DTP001,en,20210616,3,10:31:09,72,1,Q7,1,1,72,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDFNITrwRIJvZuKUIeSR203uhSn8Y9MsLr2TGwy%2F1aYm,2084003,5,5,3,1,2,56,2
60691,DTP001,en,20210615,2,16:48:20,72,1,Q2,1,2,72,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfHMY1PHpdSwtlcAZpY0rfTsKo09%2BVvxwvz8Xq0MihiIV,17973771,5,1,1,2,,,
19181,DTP001,en,20210615,2,16:40:13,74,1,Q7,1,1,74,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfNYt9dM3WmdO1ggXMniaZHNgTQejB1rQSL8vToH5H2oM,16865403,5,5,4,1,2,29,2
20594,DTP001,en,20210619,6,14:54:26,74,1,Q7,1,1,74,Desktop,Windows,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEIKm%2Bvvo9ioGrjA9ifBLH%2FoUCXRGstdLU2H70CAxCQp,1935315,5,3,6,1,2,54,4
15172,DTP001,en,20210619,6,16:28:56,74,1,Q7,1,1,74,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLOjdhGMF4nqLxsPiDjqYVd43YQDi2vC02POOr%2Bh9TUw,1024434,5,5,4,1,1,24,2
6988,DTP001,en,20210615,2,17:12:27,74,1,Q7,1,1,74,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfHSqIgDDESWFGsD7RAEDm56WBJRua8OklabVJvN08oAf,16927079,5,3,3,1,1,28,4
34313,DTP001,en,20210616,3,12:33:06,74,1,Q7,1,1,74,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPEDsOLRaC6%2ByXaj%2BgRpgyBR8SbecEjE8qled%2FuRxAnT,2266529,5,5,2,1,2,64,2
7256,DTP001,en,20210619,6,14:42:12,74,1,Q7,1,1,74,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOWzWAfHNYNFXzDNe3WWzXcGDHXQ47Y3%2BdDPuWwn6Kem,18113172,5,5,5,1,4,20,2
3911,DTP001,en,20210619,6,14:17:59,75,1,Q4,1,2,75,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDOoeDF8dTxYprleehePigYPgV2Jn0TKJHJ%2BYk3XKwZP,2619645,5,5,1,3,,,
14248,DTP001,en,20210615,2,17:21:47,75,1,Q7,1,1,75,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKCudt2GDpLv14cfFTHP5bbD7Gr0Ev1a2Q2wPpGQGE40,18291173,5,5,5,1,2,27,2
32671,DTP001,en,20210622,2,20:30:10,76,1,Q7,1,1,76,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAjuen6wi6z7tukfr7dZRUoWZi63cm9EewCo0tIB2zqi,16089912,5,5,4,1,2,39,2
26947,DTP001,en,20210615,2,16:56:04,76,1,Q7,1,1,76,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKwn6HJwns%2F0ePUV5VlrsCNIut%2FVfxvORkwCdyIn9mGI,20023844,5,5,4,1,2,34,2
63108,DTP001,en,20210615,2,19:22:36,78,1,Q7,1,1,78,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfHLq9k2iKh2Pw%2FO7uq2NBnzipkeNoqPqjHougCj%2BCZ1Z,17337,5,5,2,1,2,70,2
28171,DTP001,en,20210616,3,12:51:18,78,1,Q7,1,1,78,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBimKt%2Fq4o88B91DECfnvC0WEMOBzUBgRGDZxmayi4Ar,2397545,5,4,4,1,4,59,2
87218,DTP001,en,20210615,2,17:34:18,79,1,Q7,1,1,79,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJF7Ep1tO7WescC4PaZLYYVsA51Jh83NgQ9qylxpSf4%2B,472920,5,2,1,4,2,54,2
246,DTP001,en,20210619,6,14:30:59,79,1,Q7,1,1,79,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPRm507TfIMmnSpQhHhkjuGy9DXeqkUqMyLK1nDNlznV,18363143,5,5,5,1,4,37,2
7257,DTP001,en,20210615,2,23:20:30,79,1,Q7,1,1,79,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOSIgtNpzQ4%2FxYXwx0srIDE7qf4aLf0c6M8Eu%2Bny5kZv,764363,5,4,5,1,4,36,2
12563,DTP001,en,20210615,2,18:18:21,80,1,Q7,1,1,80,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFc6QSTTn3U%2BD5nZV0fkAwNxhYqWpbr54asbk4F3doKe,16858893,5,5,5,1,2,47,1
15486,DTP001,en,20210619,6,14:40:58,80,1,Q7,1,1,80,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGDaZaj%2FUtQKsac8DaUfXTwzSN%2BkcJTJIFx9McQDSsxU,928458,5,4,2,3,3,34,2
17440,DTP001,en,20210615,2,00:12:34,81,1,Q7,1,1,81,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfE559QHBGfzwJ%2F%2FEMXuYC3hX7O91el18FVaoMiFHuBcU,2615369,5,4,4,3,3,36,2
67233,DTP001,en,20210615,2,17:45:39,81,1,Q7,1,1,81,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfB8I4IebHbMRrGpX8Hb76fU6DJgXDAQFuJsTp8%2FxWf6p,18687108,5,5,6,1,2,32,2
46892,DTP001,en,20210615,2,16:46:24,82,1,Q7,1,1,82,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfK8gpYAayEZuWLVqZdj8WeSOBFY0xnysQniAZY8TdN2Q,251750,5,4,4,2,2,71,2
17079,DTP001,en,20210619,6,16:10:05,82,1,Q7,4,1,82,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBfZm2%2F%2BAuqXOCsG4m2yjp%2BF%2BRD1pSfbUhj7eFyJV7aR,2444406,5,5,2,1,2,75,2
29619,DTP001,en,20210615,2,20:28:54,82,1,Q7,1,1,82,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAP3FdcZTdKqwC7HW%2BWscDRg79oh361iO9lkocthLpfA,4289579,5,5,5,1,2,40,2
7589,DTP001,en,20210615,2,16:48:03,82,1,Q7,1,1,82,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfO%2BUzOCQU9rqUCu5L6q%2FNsp9t7fjrEVyct%2BcFNvv54FW,18437791,5,5,6,1,2,34,2
95973,DTP001,en,20210615,2,18:00:21,82,1,Q7,1,1,82,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfNmKVTjpqiVFWjrQbnp5VMD6nipJxaMVUsiLceWQ3HD7,124917,5,5,5,1,2,30,1
